Date,Year,Pitcher,PitcherThrows,Inning,PAofInning,BatterSide,PitchofPA,Balls,Strikes,PitchType,ReleaseSpeed,InducedVertBreak,HorzBreak,ReleaseHeight,ReleaseSide,Extension,PlateHeight,PlateSide,SpinRate,SpinAxis,swing_prob,whiff_prob_gs,whiff_prob
9/28/2019,2019,Pitcher X,Left,2,6,Right,3,1,1,CHANGEUP,88.4280014,3.694819927,-14.06680012,5.378200054,-1.392639995,5.423779964,2.831140041,-0.356624991,1847.939941,100.2659988,0.779679894,0.104136571,0.081193191
9/28/2019,2019,Pitcher X,Left,3,1,Right,1,0,0,CHANGEUP,87.17009735,-0.283349991,-15.73830032,5.442850113,-1.375640035,5.42249012,1.351629972,-0.227616996,1719.380005,84.54979706,0.577925563,0.551514268,0.318734194
9/28/2019,2019,Pitcher X,Left,3,1,Right,2,0,1,FASTBALL,91.5719986,9.861020088,-5.6635499,5.447760105,-1.376700044,5.543320179,2.399580002,0.832690001,1524.640015,147.076004,0.778072774,0.058502689,0.04551935
9/28/2019,2019,Pitcher X,Left,3,1,Right,3,0,2,SLIDER,84.45290375,2.680670023,3.689330101,5.534530163,-1.350250006,5.26240015,1.538519979,0.034736998,2448.090088,241.6320038,0.883034348,0.190215334,0.167966674
9/28/2019,2019,Pitcher X,Left,3,2,Left,1,0,0,SLIDER,84.46260071,0.186970994,1.855389953,5.580440044,-1.251170039,5.429279804,1.549209952,1.097049952,2287.850098,284.3150024,0.29255864,0.778521419,0.227763168
9/28/2019,2019,Pitcher X,Left,3,2,Left,2,0,1,SLIDER,83.96690369,-1.19254005,2.388959885,5.536540031,-1.31961,5.265960217,0.359741986,1.000769973,2494.169922,306.0390015,0.290579766,0.964147329,0.280161705
9/28/2019,2019,Pitcher X,Left,3,2,Left,3,1,1,FASTBALL,93.25650024,10.4151001,-3.334619999,5.432310104,-1.309249997,5.574220181,3.38361001,0.390951991,1811.23999,160.0160065,0.656113327,0.394561201,0.258876862
9/28/2019,2019,Pitcher X,Left,3,2,Left,4,1,2,FASTBALL,93.40219879,12.03530025,-5.88778019,5.490449905,-1.410949945,5.500120163,3.283829927,0.343235999,1883.400024,151.3220062,0.880062163,0.440748096,0.387885722
9/28/2019,2019,Pitcher X,Left,3,3,Right,1,0,0,FASTBALL,92.19309998,8.077480316,-4.408820152,5.51157999,-1.351969957,5.455279827,1.419919968,-0.455343008,1580.199951,148.0619965,0.176304221,0.157834202,0.027826836
9/28/2019,2019,Pitcher X,Left,3,3,Right,2,0,1,FASTBALL,92.59929657,5.127799988,-4.423349857,5.470160007,-1.373440027,5.465650082,2.705780029,0.633147001,1564.619995,133.8679962,0.850061655,0.082337834,0.069992235
9/28/2019,2019,Pitcher X,Left,4,1,Right,1,0,0,FASTBALL,91.85890198,13.31750011,-7.596399784,5.563899994,-1.304970026,5.294710159,2.040990114,0.132990003,1788.219971,147.6399994,0.49614802,0.057843305,0.028698841
9/28/2019,2019,Pitcher X,Left,4,1,Right,2,0,1,FASTBALL,91.4598999,12.01930046,-4.966710091,5.464280128,-1.357079983,5.466690063,2.932480097,0.417243004,1596.069946,155.1300049,0.896206558,0.10617099,0.095151137
9/28/2019,2019,Pitcher X,Left,4,1,Right,3,0,2,FASTBALL,92.72769928,13.05650043,-6.384829998,5.474410057,-1.450950027,5.51293993,4.230259895,-0.865622997,1684.119995,151.4129944,0.059706103,0.473186135,0.0282521
9/28/2019,2019,Pitcher X,Left,4,1,Right,4,1,2,CHANGEUP,87.95410156,1.599359989,-13.58129978,5.463429928,-1.306609988,5.417739868,1.550570011,-0.0145913,1662.119995,91.94380188,0.920809865,0.190854639,0.175740834
9/28/2019,2019,Pitcher X,Left,4,1,Right,5,1,2,FASTBALL,92.57119751,11.01860046,-6.240570068,5.436699867,-1.394180059,5.663710117,3.701009989,-0.612321973,1753.280029,147.5930023,0.570522487,0.339597434,0.193747973
9/28/2019,2019,Pitcher X,Left,4,1,Right,6,2,2,FASTBALL,91.01270294,12.34319973,-4.634590149,5.473080158,-1.317749977,5.711540222,2.522160053,1.271129966,1678.089966,157.1260071,0.59627831,0.1149242,0.068526808
9/28/2019,2019,Pitcher X,Left,4,1,Right,7,3,2,SLIDER,85.28559875,-0.628109992,8.220509529,5.530419827,-1.344210029,5.396039963,1.80569005,0.729249001,,277.7749939,0.945328951,0.258232087,0.244114268
9/28/2019,2019,Pitcher X,Left,4,1,Right,8,3,2,FASTBALL,93.33509827,8.366390228,-8.457969666,5.398819923,-1.332509995,5.702829838,2.896830082,-0.607221007,1697.47998,130.7749939,0.911024213,0.125341952,0.114189553
9/28/2019,2019,Pitcher X,Left,4,1,Right,9,3,2,SLIDER,84.76490021,2.283710003,4.549210072,5.527060032,-1.296239972,5.341289997,2.291680098,0.670943975,2569.429932,250.2940063,0.962101817,0.077157579,0.074233447
9/28/2019,2019,Pitcher X,Left,4,1,Right,10,3,2,SLIDER,86.08249664,0.526012003,4.870419979,5.557229996,-1.32201004,5.515059948,0.563928008,1.808519959,,271.0069885,0.105838329,0.984978318,0.104248459
9/28/2019,2019,Pitcher X,Left,4,2,Right,1,0,0,FASTBALL,92.91480255,9.824769974,-8.323390007,5.478579998,-1.338129997,5.855100155,3.182149887,-0.357286006,1711.77002,136.2610016,0.402812541,0.256745845,0.103420446
9/28/2019,2019,Pitcher X,Left,4,2,Right,2,0,1,FASTBALL,92.24990082,13.58360004,-8.099900246,5.519169807,-1.140820026,5.926710129,2.236860037,-0.0257021,1670.5,146.5110016,0.868780494,0.059505302,0.051697046
9/28/2019,2019,Pitcher X,Left,4,3,Right,1,0,0,CHANGEUP,87.98600006,4.47740984,-13.95919991,5.362269878,-1.444710016,5.666890144,1.866160035,1.023110032,1508.869995,103.4199982,0.095082,0.400545776,0.038084693
9/28/2019,2019,Pitcher X,Left,4,3,Right,2,1,0,CHANGEUP,88.30049896,3.605819941,-13.92560005,5.45017004,-1.327370048,5.525320053,1.884310007,-0.271656007,1648.27002,100.0289993,0.799415529,0.268845499,0.214919266
9/28/2019,2019,Pitcher X,Left,4,4,Right,1,0,0,CHANGEUP,88.14710236,2.753950119,-14.61760044,5.367569923,-1.451169968,5.704569817,1.899309993,0.631889999,1773.680054,96.209198,0.297350407,0.346915722,0.103155531
9/28/2019,2019,Pitcher X,Left,4,4,Right,2,0,1,CHANGEUP,89.36730194,-1.258820057,-14.82789993,5.323619843,-1.357969999,5.583680153,0.0192394,0.88369,1804.52002,80.5463028,0.036692061,0.938999653,0.034453832
9/28/2019,2019,Pitcher X,Left,4,4,Right,3,1,1,CHANGEUP,88.00090027,2.882230043,-14.01860046,5.411359787,-1.328940034,5.721330166,2.021150112,0.619017005,1761.319946,97.06089783,0.587253749,0.23132503,0.135846491
9/28/2019,2019,Pitcher X,Left,4,4,Right,4,1,2,CHANGEUP,88.23919678,0.02665,-13.55879974,5.327539921,-1.42584002,5.664619923,0.611864984,0.561473012,1712.969971,85.24510193,0.341058373,0.747767627,0.255032411
9/28/2019,2019,Pitcher X,Left,5,1,Right,1,0,0,SLIDER,83.64600372,-0.940349996,4.456769943,5.664989948,-1.32427001,5.157060146,1.90012002,-0.231791005,,288.6319885,0.360782415,0.181534916,0.065494605
9/28/2019,2019,Pitcher X,Left,5,1,Right,2,0,1,CHANGEUP,85.7736969,5.362309933,-12.34189987,5.524199963,-1.498980045,5.508230209,3.78463006,-1.318230033,1666.72998,109.0329971,0.009750352,0.334891677,0.003265312
9/28/2019,2019,Pitcher X,Left,5,1,Right,3,1,1,CHANGEUP,87.00150299,5.530220032,-12.94309998,5.437970161,-1.383239985,5.565849781,1.754520059,0.308548987,1752.560059,108.7990036,0.809770942,0.252989054,0.204863184
9/28/2019,2019,Pitcher X,Left,5,1,Right,4,1,2,FASTBALL,91.8812027,11.75500011,-6.855840206,5.47205019,-1.505030036,5.369130135,2.574290037,-1.747779965,1749.089966,146.9199982,0.016426468,0.5603984,0.009205367
9/28/2019,2019,Pitcher X,Left,5,1,Right,5,2,2,FASTBALL,92.73899841,10.90019989,-7.158810139,5.486139774,-1.386019945,5.49311018,3.622090101,-1.464169979,1700.920044,143.6439972,0.024253462,0.383214176,0.00929427
9/28/2019,2019,Pitcher X,Left,5,1,Right,6,3,2,FASTBALL,91.86519623,10.46800041,-5.012949944,5.491020203,-1.344560027,5.605649948,2.269870043,0.872431993,1763.72998,151.6750031,0.887580335,0.048931196,0.043430368
9/28/2019,2019,Pitcher X,Left,5,1,Right,7,3,2,CHANGEUP,88.9382019,-0.90486002,-13.81359959,5.267970085,-1.421609998,5.606369972,0.581319988,0.536930978,1716.949951,81.4312973,0.47178939,0.770749569,0.363631469
9/28/2019,2019,Pitcher X,Left,5,2,Right,1,0,0,CHANGEUP,88.72920227,7.98266983,-14.03310013,5.456890106,-1.423169971,5.435550213,2.434509993,-0.663290977,1677.790039,115.8270035,0.626931548,0.143350571,0.089870996
9/28/2019,2019,Pitcher X,Left,5,2,Right,2,0,1,FASTBALL,93.27749634,13.71450043,-5.582479954,5.41836977,-1.316720009,5.671380043,2.830840111,-0.621088028,1744.599976,155.5469971,0.719966829,0.18408756,0.132536936
9/28/2019,2019,Pitcher X,Left,5,2,Right,3,0,2,SLIDER,84.21420288,-3.503400087,6.108590126,5.49917984,-1.343850017,5.489719868,-0.054977998,1.882670045,,302.6690063,0.055825062,0.99147898,0.055349376
9/28/2019,2019,Pitcher X,Left,5,2,Right,4,1,2,CHANGEUP,88.06069946,0.882924974,-16.94869995,5.369460106,-1.529340029,5.726009846,0.388565987,0.215600997,1639.079956,88.78910065,0.288768381,0.830295622,0.239763123
9/28/2019,2019,Pitcher X,Left,5,2,Right,5,2,2,CHANGEUP,88.59870148,1.297420025,-13.3142004,5.309289932,-1.406810045,5.802589893,1.220790029,-0.137958005,1662.48999,90.70439911,0.873527825,0.412556797,0.360379842
9/28/2019,2019,Pitcher X,Left,5,3,Right,1,0,0,CHANGEUP,88.74079895,0.705120981,-12.68959999,5.396349907,-1.460119963,5.732940197,2.166150093,-0.376367986,1634.130005,88.11869812,0.691415548,0.220990494,0.152796264
9/28/2019,2019,Pitcher X,Left,5,4,Left,1,0,0,FASTBALL,92.38140106,11.28590012,-8.172100067,5.46529007,-1.348070025,6.058430195,2.188529968,0.600199997,1701.969971,140.9900055,0.265946776,0.10917376,0.029034409
9/28/2019,2019,Pitcher X,Left,5,4,Left,2,0,1,SLIDER,84.66269684,0.547975004,4.030230045,5.527530193,-1.548079967,5.43324995,2.308890104,-0.253675997,,271.2210083,0.744868934,0.154114008,0.114794737
9/28/2019,2019,Pitcher X,Left,5,5,Right,1,0,0,FASTBALL,92.40920258,13.08240032,-9.562450409,5.43242979,-1.359300017,6.027669907,2.640369892,-0.591086984,1796.819946,140.9369965,0.439709365,0.119383097,0.052493866
9/28/2019,2019,Pitcher X,Left,5,5,Right,2,0,1,SLIDER,85.60019684,0.628625989,2.81298995,5.457109928,-1.308580041,5.697889805,-0.681523979,1.039819956,2233.139893,270.8529968,0.046993751,0.975048244,0.045821174
9/28/2019,2019,Pitcher X,Left,5,5,Right,3,1,1,CHANGEUP,87.66970062,1.344519973,-13.83909988,5.439889908,-1.326290011,6.071259975,1.606299996,-0.00668644,1663.550049,90.81240082,0.8908692,0.267307639,0.238136143
9/28/2019,2019,Pitcher X,Left,5,5,Right,4,1,2,FASTBALL,92.86530304,8.495679855,-7.126520157,5.402460098,-1.34623003,5.760429859,1.879379988,0.654851019,1636.25,136.2429962,0.864872158,0.073098376,0.063220751
9/28/2019,2019,Pitcher X,Left,5,5,Right,5,1,2,CHANGEUP,88.13480377,4.424540043,-14.1796999,5.319620132,-1.318099976,5.629069805,1.159459949,-0.214183003,1735.540039,102.9929962,0.688771963,0.39333111,0.270915441
7/29/2020,2020,Pitcher X,Left,1,1,Right,1,0,0,FASTBALL,91.41210011,3.71287904,-14.22614952,5.626833852,-1.640791464,5.444346245,3.413936619,-0.955651449,1809.807109,134.8445667,0.02637618,0.344622701,0.009089831
7/29/2020,2020,Pitcher X,Left,1,1,Right,2,1,0,FASTBALL,91.82862917,3.969521034,-15.74132411,5.604818438,-1.629002861,5.553232411,2.122419672,-0.169136482,1866.271724,129.2219638,0.755467594,0.070836633,0.053514781
7/29/2020,2020,Pitcher X,Left,1,1,Right,3,1,1,FASTBALL,92.0913191,2.425765792,-16.2224511,5.579211818,-1.782488966,5.455384752,2.66153482,-1.126451078,1905.938291,127.8093051,0.578224182,0.205357641,0.118742754
7/29/2020,2020,Pitcher X,Left,1,1,Right,4,2,1,FASTBALL,91.40502696,3.439555393,-16.26050019,5.534220722,-1.624649154,5.621188696,0.837785264,0.937810054,1869.255338,131.0472274,0.042387381,0.752225637,0.031884875
7/29/2020,2020,Pitcher X,Left,1,1,Right,5,3,1,FASTBALL,91.25327765,2.864123233,-17.16879846,5.519603023,-1.679111012,5.502751799,2.427625888,-1.724043759,1805.427545,130.5215387,0.052702617,0.627696633,0.033081255
7/29/2020,2020,Pitcher X,Left,1,2,Right,1,0,0,SLIDER,83.05404186,2.061724923,5.261456945,5.508716025,-1.671801008,5.503439855,1.705448487,0.409602191,2545.167099,279.1669001,0.551910639,0.337120652,0.186060475
7/29/2020,2020,Pitcher X,Left,1,2,Right,2,0,1,FASTBALL,92.25782168,6.328311899,-14.11128735,5.51741201,-1.581457167,5.566742811,2.177552822,-0.450853489,1824.06942,134.4700943,0.865641475,0.062465016,0.054072308
7/29/2020,2020,Pitcher X,Left,1,3,Right,1,0,0,FASTBALL,91.63998678,5.592224261,-16.06273041,5.542169703,-1.753913753,5.391594152,2.337626391,-1.033662271,1992.653768,124.6871639,0.298756212,0.138597831,0.041406963
7/29/2020,2020,Pitcher X,Left,1,3,Right,2,0,1,CHANGEUP,87.15665842,7.194467785,-16.30581539,5.432078503,-1.859678307,5.386876658,2.378549525,-1.234406526,1699.799976,123.2877322,0.587375581,0.241157785,0.141650194
7/29/2020,2020,Pitcher X,Left,1,3,Right,3,1,1,FASTBALL,91.66342167,6.665716251,-14.80928968,5.525074194,-1.68637828,5.56018375,2.604794748,-0.271128578,1898.00501,134.9723758,0.921932936,0.070684724,0.065166575
7/29/2020,2020,Pitcher X,Left,1,3,Right,4,1,2,SLIDER,85.35794129,2.52576516,1.974061524,5.522547094,-1.718191747,5.462488328,2.151596248,0.284078528,2438.632649,276.5321408,0.976923764,0.101002991,0.098672222
7/29/2020,2020,Pitcher X,Left,2,1,Right,1,0,0,CHANGEUP,86.56599566,4.33970786,-17.01896584,5.543137102,-1.538949559,5.776526426,2.312642906,-0.047337583,1802.163862,122.9829042,0.635019481,0.139960632,0.088877728
7/29/2020,2020,Pitcher X,Left,2,1,Right,2,0,1,CHANGEUP,87.065116,2.515337328,-17.35080028,5.543572704,-1.759010312,5.516262659,1.968110419,-0.691514931,2260.044111,80.3951213,0.896086395,0.17466639,0.156516176
7/29/2020,2020,Pitcher X,Left,2,2,Left,1,0,0,SLIDER,84.80400894,-1.067598301,3.590362705,5.487834784,-1.805806466,5.568099225,0.190185342,1.982009181,2463.732428,301.5346817,0.023147492,0.985014021,0.022800604
7/29/2020,2020,Pitcher X,Left,2,2,Left,2,1,0,FASTBALL,92.04512824,6.01736407,-17.42630878,5.462656694,-1.817788932,5.70641963,1.406673678,0.140625878,1895.884423,131.737466,0.331030935,0.362334788,0.119944024
7/29/2020,2020,Pitcher X,Left,2,2,Left,3,1,1,FASTBALL,92.36808651,6.779384766,-16.66636436,5.552796292,-1.740061984,5.782416981,2.799852292,-0.922598539,1910.846613,135.9595113,0.870874524,0.072368272,0.063023684
7/29/2020,2020,Pitcher X,Left,2,3,Right,1,0,0,FASTBALL,92.73562602,1.356782086,-16.80540828,5.514476005,-1.803610771,5.58182949,1.561361212,-0.637967604,1813.584251,128.5594603,0.490235001,0.21223034,0.104042741
7/29/2020,2020,Pitcher X,Left,2,3,Right,2,0,1,FASTBALL,93.14592707,3.312321699,-15.89193421,5.503481139,-1.805225558,5.807876307,0.744614303,-0.906327751,1857.757138,130.1792356,0.119009629,0.799906254,0.095196546
7/29/2020,2020,Pitcher X,Left,2,3,Right,3,1,1,SLIDER,83.95312112,-1.724561965,2.813775871,5.530549504,-1.827575143,5.490811346,-0.601245712,1.278685127,2630.252738,305.6239181,0.045669403,0.983275652,0.044905612
7/29/2020,2020,Pitcher X,Left,2,3,Right,4,2,1,FASTBALL,92.30676561,7.540565331,-16.28038583,5.538772566,-1.676896386,5.845344222,3.227755204,-0.729966444,1968.026579,140.3762091,0.554036498,0.284369081,0.15755085
7/29/2020,2020,Pitcher X,Left,3,1,Left,1,0,0,SLIDER,81.54849816,0.142290953,2.734123691,5.5601765,-1.86611591,5.574289281,2.284251688,0.460073035,2432.265679,281.8494366,0.563627779,0.187336043,0.105587798
7/29/2020,2020,Pitcher X,Left,3,1,Left,2,0,1,SLIDER,83.2904827,-0.508540625,2.482930246,5.590504609,-1.821976118,5.473843458,0.198349101,-0.111085813,2488.345345,286.0074417,0.247138172,0.914479971,0.226002909
7/29/2020,2020,Pitcher X,Left,3,1,Left,3,1,1,FASTBALL,91.99697668,7.847276188,-17.29665256,5.524017696,-1.748594769,5.658984072,2.377090524,-1.416411161,2001.97077,136.2465157,0.559363067,0.402981043,0.225412712
7/29/2020,2020,Pitcher X,Left,3,1,Left,4,2,1,FASTBALL,91.64767255,8.292431501,-16.30633302,5.620633032,-1.734129576,5.297895884,3.545999339,-0.943279662,1911.062844,137.909977,0.480528265,0.192404762,0.092455926
7/29/2020,2020,Pitcher X,Left,3,1,Left,5,3,1,FASTBALL,91.47694596,8.545632915,-17.68845436,5.49855263,-1.811667583,5.692285097,2.068760296,-0.595719922,1987.528518,139.8837865,0.844177246,0.07619819,0.064324779
7/29/2020,2020,Pitcher X,Left,3,1,Left,6,3,2,SLIDER,83.69364899,-0.031468666,2.521859437,5.490125527,-1.979088425,5.643618995,2.807612262,0.061521025,2482.33727,282.918943,0.899553299,0.134324715,0.12083224
7/29/2020,2020,Pitcher X,Left,3,1,Left,7,3,2,FASTBALL,92.66264814,7.943728035,-17.17582649,5.472679116,-1.78003205,5.887146568,0.696974846,1.543006944,2029.318225,130.6204312,0.007253614,0.920380592,0.006676086
7/29/2020,2020,Pitcher X,Left,3,2,Right,1,0,0,FASTBALL,91.45117935,9.531507586,-15.409302,5.472377482,-1.659224613,5.761906476,1.217908994,-0.199953521,2009.791319,133.7861354,0.201679438,0.174567729,0.035206722
7/29/2020,2020,Pitcher X,Left,3,2,Right,2,1,0,CHANGEUP,87.78067552,5.700647078,-17.5487044,5.394363058,-1.816757752,5.978432911,2.202963001,-1.138851225,1959.945833,124.8664076,0.572419047,0.22478275,0.128669928
7/29/2020,2020,Pitcher X,Left,3,2,Right,3,1,1,CHANGEUP,87.71390538,2.401911625,-16.66528287,5.423116544,-1.692818208,5.640964927,1.379585339,0.144665678,1935.77358,124.5268533,0.727888167,0.338355362,0.246284865
7/29/2020,2020,Pitcher X,Left,3,2,Right,4,1,2,SLIDER,84.006473,1.754755925,5.038064994,5.465014714,-1.658910605,5.952870249,1.269440862,1.765096879,2534.96581,304.2331726,0.214926392,0.873545885,0.187748065
7/29/2020,2020,Pitcher X,Left,3,2,Right,5,2,2,CHANGEUP,87.28998439,-0.209866824,-13.96543313,5.361129878,-1.872821863,5.678035674,3.072387871,-0.988311303,1853.116157,127.1135622,0.810601473,0.119681709,0.097014169
7/29/2020,2020,Pitcher X,Left,3,2,Right,6,3,2,CHANGEUP,86.64937938,1.074164009,-14.63305385,5.419631341,-1.759080294,5.682787752,2.925246303,-0.469721019,1778.390196,123.0334033,0.952863455,0.093042739,0.088657025
7/29/2020,2020,Pitcher X,Left,3,2,Right,7,3,2,SLIDER,83.49152082,3.809613978,4.755711133,5.526535228,-1.736804641,5.672930131,3.361909292,-0.532098317,2442.12764,281.5828752,0.697899818,0.382886708,0.267216564
7/29/2020,2020,Pitcher X,Left,3,3,Right,1,0,0,CHANGEUP,86.693075,4.303865045,-17.96259622,5.451776538,-1.715922144,5.752909063,2.588365757,-0.314300272,1880.503895,127.8691933,0.631941676,0.114621796,0.07243429
7/29/2020,2020,Pitcher X,Left,3,3,Right,2,0,1,FASTBALL,92.01808771,4.57505835,-16.24248919,5.4160201,-1.695706471,5.831848429,3.243968399,-0.418084241,1911.158024,129.8381105,0.567996204,0.260273457,0.147834335
7/29/2020,2020,Pitcher X,Left,3,3,Right,3,0,2,SLIDER,84.24326327,-0.540835545,4.614078743,5.499838009,-1.762263745,5.582506862,2.708865867,0.044956179,2513.730407,299.5625507,0.931794524,0.068427108,0.063760005
7/29/2020,2020,Pitcher X,Left,3,3,Right,4,0,2,SLIDER,83.6308507,-1.017578643,5.746614658,5.467880592,-1.717125264,5.933389568,1.836566197,0.619950644,2643.625464,296.6488796,0.924004793,0.198776841,0.183670754
7/29/2020,2020,Pitcher X,Left,3,3,Right,5,0,2,FASTBALL,91.96043629,0.34106832,-18.00300968,5.461408194,-1.687812296,5.927144432,3.01977142,-1.282865398,1941.900765,132.0157434,0.450624436,0.316480011,0.142613626
7/29/2020,2020,Pitcher X,Left,3,3,Right,6,1,2,SLIDER,84.32805057,0.883309421,5.146372196,5.487781153,-1.862807156,5.656542986,1.627159599,-0.160249521,2517.696435,279.5133279,0.886379123,0.144040227,0.12767425
7/29/2020,2020,Pitcher X,Left,3,4,Right,1,0,0,FASTBALL,92.14074846,6.199208211,-13.70390427,5.521171449,-1.548230798,5.793791132,3.130622754,-0.745279858,1940.727017,134.4702426,0.190824226,0.240246326,0.045844819
7/29/2020,2020,Pitcher X,Left,3,4,Right,2,0,1,FASTBALL,91.5274683,4.215696714,-14.87682717,5.452984453,-1.619432931,5.838668086,2.633069279,-0.289450002,1895.471871,135.6016901,0.887127995,0.065312542,0.057940584
7/29/2020,2020,Pitcher X,Left,3,5,Right,1,0,0,FASTBALL,92.13812092,6.907587531,-14.65856911,5.484909919,-1.557034469,5.772135304,2.107120252,0.375317708,1932.088785,135.013232,0.38527599,0.058530342,0.022550335
7/29/2020,2020,Pitcher X,Left,3,5,Right,2,0,1,FASTBALL,92.60589306,6.228935193,-16.07529609,5.50378124,-1.539510992,5.749357881,4.078060397,-0.42811447,1975.475575,133.33049,0.048323985,0.52715683,0.025474319
7/29/2020,2020,Pitcher X,Left,3,5,Right,3,1,1,SLIDER,84.56128889,-2.545261419,4.939214552,5.474736043,-1.816018079,5.707779103,2.340411766,-0.323901398,2423.318657,293.2181168,0.702319384,0.097196728,0.068263146
7/29/2020,2020,Pitcher X,Left,3,5,Right,4,1,2,SLIDER,84.44960194,-0.352666877,6.063910772,5.425754959,-1.722557862,5.911274799,0.426433758,0.369149005,2581.297265,288.0440247,0.346704543,0.854237735,0.296168103
7/29/2020,2020,Pitcher X,Left,3,5,Right,5,2,2,SLIDER,83.33565677,-2.702542122,6.081486185,5.499334772,-1.675969126,5.685050428,1.611715507,1.317036116,2513.058186,305.7019715,0.662885129,0.520212352,0.344841032
7/29/2020,2020,Pitcher X,Left,3,6,Right,1,0,0,SLIDER,82.7224983,-2.925177493,5.060703232,5.390798283,-1.77150733,5.768073286,1.637121228,1.297838865,2449.922739,279.4261512,0.355405569,0.701583326,0.249346621
7/29/2020,2020,Pitcher X,Left,3,6,Right,2,1,0,FASTBALL,91.39388295,6.371235557,-13.96684733,5.530007948,-1.623108751,6.00497302,3.155289701,-1.488799494,1897.619659,135.8943083,0.015343172,0.435818225,0.006686834
7/29/2020,2020,Pitcher X,Left,3,6,Right,3,2,0,SLIDER,80.96984066,-2.011246773,4.512502873,5.530644899,-1.828361125,5.653457838,3.056379848,-1.180890274,2452.190403,290.6399909,0.027020464,0.440172106,0.011893654
7/29/2020,2020,Pitcher X,Left,3,6,Right,4,3,0,FASTBALL,90.64508464,9.407312285,-15.0198987,5.532950594,-1.717929166,5.665069915,2.33957416,-0.64906901,1951.245678,142.1624935,0.14634648,0.069939651,0.010235422
7/29/2020,2020,Pitcher X,Left,3,6,Right,5,3,1,SLIDER,83.18810952,-1.230792616,5.131193764,5.491428549,-1.760085711,5.501867448,1.394899084,0.442406467,2590.693615,278.1981676,0.691294134,0.664033234,0.459042279
7/29/2020,2020,Pitcher X,Left,3,7,Right,1,0,0,CHANGEUP,86.19793623,5.828596239,-16.49351613,5.472878547,-1.740118424,5.478776126,3.824160183,-1.362666499,2004.907837,126.5746375,0.010029987,0.351861566,0.003529167
7/29/2020,2020,Pitcher X,Left,3,7,Right,2,1,0,FASTBALL,90.77176121,9.012625839,-14.26814582,5.472904335,-1.581607022,5.920799445,3.405238263,-0.303086116,1992.327902,136.8783309,0.346917629,0.278114766,0.096482915
7/29/2020,2020,Pitcher X,Left,3,7,Right,3,1,1,SLIDER,82.57038498,-2.487027012,4.470815345,5.478638622,-1.640229764,5.79617729,1.598523159,0.560887984,2511.084053,282.3476221,0.837585747,0.290704817,0.243490211
7/29/2020,2020,Pitcher X,Left,3,8,Left,1,0,0,SLIDER,81.20888897,-3.976433532,6.179577282,5.491206579,-1.741190993,5.548398782,3.335994195,-0.931025845,2402.607087,298.5533268,0.092553452,0.199267432,0.018442889
7/29/2020,2020,Pitcher X,Left,3,8,Left,2,1,0,FASTBALL,91.68091018,7.007536669,-15.69537243,5.406095121,-1.698288279,5.900475946,2.231194579,-0.322497416,2039.572398,138.3421593,0.765168309,0.09151417,0.070023743
7/29/2020,2020,Pitcher X,Left,3,8,Left,3,1,1,FASTBALL,91.83208111,6.798856669,-16.84158714,5.41320152,-1.689695242,5.833755965,2.028820153,-1.054866747,2029.929709,129.2895901,0.802124858,0.214283511,0.171882131
7/29/2020,2020,Pitcher X,Left,3,8,Left,4,1,2,SLIDER,83.00408736,-0.779772175,4.391736769,5.479119185,-1.685152067,5.66180858,2.436122821,0.449432042,2567.300147,282.439054,0.942022622,0.12803483,0.120611706
7/29/2020,2020,Pitcher X,Left,4,1,Right,1,0,0,FASTBALL,89.47459038,9.545028398,-14.42992665,5.531775404,-1.795607913,5.541439793,2.015930203,-0.075945745,1947.034152,145.3914497,0.498668879,0.059572659,0.029707031
7/29/2020,2020,Pitcher X,Left,4,1,Right,2,0,1,SLIDER,83.23203736,2.555485437,4.114813639,5.554509806,-1.74319941,5.551689931,1.62489457,0.976870073,2432.095,265.607212,0.678070188,0.560537755,0.380083941
7/29/2020,2020,Pitcher X,Left,4,1,Right,3,1,1,FASTBALL,89.49856867,8.758750006,-17.08284658,5.504023382,-1.697835923,5.884149983,2.193475029,-0.36249981,2004.177248,134.4242625,0.904032767,0.061938737,0.055994647
7/29/2020,2020,Pitcher X,Left,4,2,Left,1,0,0,FASTBALL,90.93378099,8.811740358,-16.51713964,5.414925024,-1.572445748,6.151164813,1.655566326,0.91098177,1965.457224,140.8601474,0.030776048,0.292005688,0.008986781
7/29/2020,2020,Pitcher X,Left,4,2,Left,2,1,0,FASTBALL,90.4546751,8.228617103,-16.06378176,5.432094628,-1.65682365,5.939293149,2.028893759,0.382899417,2037.87589,132.7521635,0.29457438,0.075229913,0.022160805
7/29/2020,2020,Pitcher X,Left,4,2,Left,3,1,1,SLIDER,82.98498878,-1.493158622,3.634575209,5.43836152,-1.7190004,5.444795143,1.120783391,1.964416132,2539.552783,302.3009851,0.083216459,0.94764775,0.07885989
7/29/2020,2020,Pitcher X,Left,4,2,Left,4,2,1,FASTBALL,90.52990844,6.51576711,-15.54076071,5.499260337,-1.668604269,5.866954247,2.908367197,-1.0903644,1980.340678,144.3501255,0.773584664,0.102246478,0.079096307
7/29/2020,2020,Pitcher X,Left,4,2,Left,5,3,1,FASTBALL,90.80281411,8.019587052,-16.42995418,5.38822731,-1.670760969,6.05406617,1.427192266,-0.608371623,2047.966576,138.2965839,0.61641252,0.353721112,0.218038122
